"GIRO DO MERCADO AO VIVO NO MONEY TIMES | Lucro do ITAÚ (ITUB4) salta no 4T25, Riachuelo estreia ticker e BITCOIN desaba

No Giro do Mercado desta quinta-feira (5), os jornalistas Paula Comassetto e Renan Dantas comentam os principais acontecimentos que movimentam o mercado hoje.

Assista o programa ao vivo: https://t.co/RCCBNPCJtf"
"A OPERAÇÃO CONSISTE NO AUMENTO DA PARTICIPAÇÃO MINORITÁRIA DETIDA PELA UNITED NA AZUL

O conselheiro Diogo Thomson, relator do ato de concentração da Azul (AZUL53) com a United Airlines no Conselho Administrativo de Defesa Econômica (Cade), votou para aprovar a operação entre as duas aéreas, com ressalvas. Ele apresentou seu voto no período da tarde desta quarta (11), e agora os demais conselheiros apresentam seus votos. 

O relator Diogo Thomson apontou para necessidade de compromissos redobrados de governança e compliance e colocou que qualquer alteração nesse cenário deverá ser levado ao Cade.

A operação consiste no aumento da participação minoritária detida pela United na Azul, no âmbito do processo de reorganização judicial da companhia brasileira nos Estados Unidos, conduzido sob o Chapter 11. Com a operação, a participação da United no capital social da Azul passará de atuais 2,02% para aproximadamente 8%.

Leia no Infomoney.
Foto: Rahel Patrasso
#Business #Azul #Cade"
"🚓 PF abre inquérito para apurar gestão fraudulenta no #BRB, dizem fontes #BSLI4 #BSLI3 

A Polícia Federal abriu um inquérito criminal para investigar gestão fraudulenta no Banco de Brasília (BRB).

O caso é um novo desdobramento das apurações que envolvem o Banco Master (que sofreu liquidação extrajudicial em novembro). A investigação aponta um esquema de operações triangulares, empréstimos consignados e ""créditos de fachada"" para abastecer o caixa do Master via BRB.

💸 O rombo potencial impressiona: segundo o Banco Central, o provisionamento necessário para cobrir as operações suspeitas pode chegar a R$ 5 bilhões."
"GIRO DO MERCADO AO VIVO NO MONEY TIMES | IBOVESPA cai, Santander (SANB11) divulga resultado e EUA saem do shutdown

No Giro do Mercado desta quarta-feira (04), a jornalista Giovana Leal recebe Matheus Spiess, analista da Empiricus Research, para comentar os principais acontecimentos que movimentam o mundo dos investimentos hoje.

Assista o programa ao vivo: https://t.co/vvBnY61uNQ"
"📥 #CXSE3 vale a pena? Preço-alvo da Caixa Seguridade para 2026

Uma análise completa da Caixa Seguridade (CXSE3) com foco no horizonte de 2026, avaliando se R$ 18 é um preço-alvo plausível, qual é o melhor preço teto para o aporte de janeiro e como os drawdowns do mercado podem criar oportunidades para o investidor de longo prazo; exploramos fundamentos, geração de caixa, política de dividendos, valuation, riscos e cenários macroeconômicos que impactam a Caixa Seguridade, ajudando investidores brasileiros a decidir se vale a pena investir em CXSE3 agora, como posicionar aportes recorrentes e quais expectativas são realistas para retorno e dividendos até 2026.

🔽"
"✈️ #Embraer: fora do radar local, ação pode entrar na mira de estrangeiros

#EMBR3 #EMBJ3

A Embraer entra em 2026 com expectativa de forte desempenho comercial, após mais um ano de execução acima das estimativas, apresentando avanços relevantes na área de Defesa e entregas robustas. Na visão do BTG, a companhia segue bem posicionada para sustentar sua trajetória recente, apoiada por condições favoráveis da indústria aeronáutica global.

O ano de 2025 foi marcado por recorde de vendas na aviação comercial, explica o banco em relatório recente, com contratos relevantes na divisão de Defesa e forte atividade comercial em eventos internacionais, como o Paris Air Show.

Para 2026, o BTG projeta continuidade do bom momento na aviação comercial, sustentada por novas campanhas de vendas em um cenário global de restrições de oferta no segmento de aeronaves de corredor único, fator que favorece fabricantes alternativos.

🔽"
"🇻🇪 Silveira diz que Brasil avaliará impacto da #Venezuela na #Petrobras 

#PETR3 #PETR4 

O ministro de Minas e Energia, Alexandre Silveira (PSD), afirmou nesta 5ª feira (8) que o Brasil irá avaliar, no médio prazo, se a crise na Venezuela e um eventual maior controle dos Estados Unidos sobre a produção e venda de petróleo do país podem impactar o mercado brasileiro.

Silveira foi questionado sobre a possibilidade de a Petrobras antecipar sua produção, diante de uma possível reconfiguração do mercado internacional de petróleo provocada por fatores geopolíticos.

🔽"
"💊 #Blau e #Hypera: Dois modelos distintos no setor farmacêutico brasileiro

O setor farmacêutico brasileiro reúne empresas com perfis bastante distintos, mesmo atuando sob o mesmo arcabouço regulatório. Blau) e Hypera são exemplos claros desse contraste. Entender essas diferenças é essencial para avaliar riscos, previsibilidade de resultados e a sensibilidade de cada companhia ao cenário macroeconômico.

Leia o artigo completo de Caio Amoed:
https://t.co/mmSHrSN5Rs

#BLAU3 #HYPE3"
"📈 Quais foram as melhores e as piores ações da bolsa em 2025?

É inegável que as rentabilidades passadas são sedutoras e despertam a curiosidade de qualquer investidor. No entanto, elas sozinhas não revelam o risco assumido para alcançar tais resultados.

Leia o artigo completo de Carlos Heitor Campani:
https://t.co/xfazvsHu3p

#COGN3 #MOVI3 #ECOR3 #CSMG3 #CURY3 #RAIZ4 #HAPV3 #RAPT4 #NATU3 #CSAN3"
"🏦 #ITSA4: Como projetar o preço-teto adequado da Itaúsa para 2026

Passo a passo de como projetar um preço-teto adequado para ações da Itaúsa (ITSA4), utilizando uma abordagem focada em dividendos, renda passiva e margem de segurança. O que é PREÇO-TETO em ações? Preço teto é o valor máximo que um investidor aceita pagar por uma ação.

Assista o vídeo completo de Bruno Mazzoni:
https://t.co/bFU1lWgsQc"
